bid,pid,fid
8065,18043,646
8066,18627,808
8067,15892,781
8068,1573,739
8069,11135,708
8070,12102,892
8071,9082,466
8072,11400,397
8073,12234,543
8074,9342,663
8075,4338,443
8076,6869,59
8077,16758,125
8078,13788,932
8079,5363,604
8080,19602,947
8081,16037,350
8082,5920,219
8083,11271,743
8084,4125,43
8085,18163,403
8086,577,593
8087,2270,347
8088,18573,677
8089,4704,232
8090,3462,626
8091,2842,918
8092,4386,779
8093,17375,63
8094,3007,350
8095,4889,663
8096,1168,632
8097,2297,94
8098,5590,431
8099,1150,487
8100,4270,347
8101,5566,179
8102,9440,700
8103,11617,822
8104,17310,784
8105,443,451
8106,15926,918
8107,19258,473
8108,1444,268
8109,2087,377
8110,377,203
8111,10066,383
8112,2317,595
8113,13996,385
8114,15546,617
8115,2477,115
8116,6819,869
8117,744,743
8118,322,161
8119,13185,315
8120,3207,626
8121,13408,268
8122,19720,457
8123,19690,138
8124,1861,217
8125,11778,688
8126,4313,3
8127,16243,459
8128,16412,801
8129,6569,239
8130,9109,495
8131,8790,526
8132,195,984
8133,13018,606
8134,14709,83
8135,5003,536
8136,14220,356
8137,6668,209
8138,18120,968
8139,3522,667
8140,8280,419
8141,4954,258
8142,7261,947
8143,9119,720
8144,9225,293
8145,17878,655
8146,19438,535
8147,7638,311
8148,1999,656
8149,12891,954
8150,17780,316
8151,3099,115
8152,17683,120
8153,3904,584
8154,4843,427
8155,18943,573
8156,12676,499
8157,2958,154
8158,10861,706
8159,8191,54
8160,3063,679
8161,9415,190
8162,15651,659
8163,3540,490
8164,4143,901
8165,15166,632
8166,17731,930
8167,11518,886
8168,4077,327
8169,19317,574
8170,17849,318
8171,4896,314
8172,622,1000
8173,13023,97
8174,14113,374
8175,1946,233
8176,12219,676
8177,17033,597
8178,5066,931
8179,271,646
8180,17231,431
8181,16420,317
8182,8042,670
8183,3228,192
8184,6155,418
8185,12937,731
8186,6875,416
8187,19705,582
8188,18595,656
8189,18188,794
8190,10155,565
8191,17324,949
8192,15949,11
8193,5417,248
8194,12894,287
8195,2270,629
8196,13545,837
8197,13114,227
8198,13627,79
8199,5334,598
8200,2128,91
8201,14237,538
8202,7472,733
8203,1297,290
8204,12387,299
8205,551,511
8206,17934,679
8207,10396,903
8208,5202,465
8209,12242,487
8210,2595,466
8211,17770,111
8212,13580,718
8213,8094,754
8214,15950,709
8215,16468,620
8216,333,630
8217,19726,436
8218,10845,251
8219,4907,904
8220,19008,795
8221,14953,907
8222,4038,269
8223,11776,178
8224,12978,539
8225,5347,272
8226,2174,72
8227,19001,945
8228,17993,808
8229,1733,555
8230,13708,574
8231,4595,674
8232,15516,416
8233,5763,700
8234,18997,476
8235,14585,525
8236,2410,537
8237,18840,743
8238,19842,515
8239,10632,17
8240,3102,343
8241,16152,660
8242,1425,700
8243,989,967
8244,14463,527
8245,14200,551
8246,12525,440
8247,6052,987
8248,131,388
8249,4166,381
8250,2592,140
8251,11739,665
8252,17229,842
8253,8779,170
8254,10034,849
8255,2742,349
8256,5416,148
8257,12976,185
8258,11223,714
8259,13635,474
8260,5095,463
8261,16358,706
8262,13487,837
8263,5503,314
8264,3243,685
8265,19013,548
8266,4696,942
8267,18305,959
8268,1364,372
8269,17289,126
8270,7846,336
8271,5844,602
8272,5976,356
8273,18862,851
8274,10426,254
8275,6197,18
8276,10815,820
8277,13355,356
8278,4535,147
8279,9693,905
8280,15752,458
8281,14666,359
8282,653,940
8283,2733,368
8284,5804,952
8285,5450,266
8286,336,290
8287,5297,115
8288,17390,621
8289,6762,783
8290,11798,997
8291,14057,619
8292,6822,603
8293,18774,765
8294,13632,72
8295,4178,444
8296,15274,423
8297,11629,387
8298,16499,839
8299,11176,227
8300,10034,131
8301,526,622
8302,1084,533
8303,833,114
8304,12433,381
8305,3917,840
8306,2833,733
8307,12225,747
8308,6939,158
8309,13745,804
8310,11915,115
8311,14722,157
8312,9044,215
8313,5034,937
8314,14439,258
8315,14617,442
8316,19942,414
8317,4238,612
8318,17995,801
8319,8024,181
8320,13475,675
8321,17287,703
8322,1021,645
8323,12334,83
8324,1088,662
8325,2345,437
8326,16586,589
8327,11456,410
8328,15286,812
8329,10591,948
8330,2861,218
8331,11849,257
8332,5358,702
8333,5480,736
8334,13261,857
8335,11180,188
8336,10828,54
8337,18757,540
8338,4323,684
8339,18637,854
8340,5358,791
8341,15349,454
8342,17237,335
8343,19016,969
8344,17983,406
8345,12190,835
8346,14837,91
8347,14579,296
8348,17314,98
8349,15074,801
8350,1975,492
8351,225,271
8352,1470,908
8353,19489,361
8354,4037,46
8355,17730,390
8356,16816,374
8357,16799,891
8358,11218,544
8359,2534,884
8360,3486,826
8361,13185,434
8362,5322,797
8363,2716,474
8364,5432,614
8365,14351,146
8366,9327,349
8367,12630,820
8368,17656,558
8369,12302,774
8370,5012,968
8371,2401,192
8372,2858,941
8373,5639,104
8374,13323,595
8375,5603,875
8376,3989,197
8377,16512,301
8378,4066,433
8379,10183,776
8380,10028,840
8381,12537,540
8382,15467,713
8383,13422,276
8384,17455,380
8385,1406,712
8386,10850,316
8387,18991,83
8388,11497,492
8389,618,333
8390,8654,272
8391,8879,464
8392,4270,684
8393,7568,529
8394,15049,514
8395,7070,806
8396,5100,563
8397,12029,116
8398,11784,498
8399,4709,103
8400,17000,783
8401,4380,496
8402,19433,774
8403,5181,293
8404,1449,345
8405,8049,252
8406,17920,666
8407,12853,938
8408,10392,571
8409,8094,858
8410,19193,514
8411,12929,848
8412,10736,166
8413,5863,489
8414,9625,793
8415,17530,205
8416,10762,531
8417,3935,598
8418,14163,75
8419,7679,770
8420,14186,769
8421,4070,528
8422,10073,251
8423,5646,293
8424,4701,144
8425,8823,743
8426,8456,962
8427,12374,641
8428,12065,87
8429,16205,362
8430,3569,168
8431,36,791
8432,18620,909
8433,13597,812
8434,15289,342
8435,1288,217
8436,18782,466
8437,16196,824
8438,3555,846
8439,18421,140
8440,18383,267
8441,19766,27
8442,135,106
8443,7789,507
8444,7593,447
8445,17669,196
8446,3102,470
8447,6912,368
8448,399,804
8449,9760,862
8450,10791,920
8451,6312,515
8452,5670,316
8453,12907,922
8454,6233,162
8455,11393,159
8456,14063,676
8457,1833,345
8458,19936,823
8459,11570,405
8460,16546,487
8461,12988,289
8462,13000,235
8463,7435,75
8464,10074,986
8465,8810,644
8466,15097,256
8467,1261,898
8468,18777,790
8469,19137,6
8470,5470,836
8471,1129,908
8472,3196,372
8473,4446,28
8474,17966,763
8475,17123,72
8476,7364,653
8477,10477,945
8478,14481,406
8479,15689,415
8480,12330,877
8481,7810,877
8482,7851,527
8483,6867,465
8484,12337,140
8485,3301,530
8486,8615,213
8487,17204,138
8488,13695,448
8489,12768,274
8490,15135,964
8491,1383,331
8492,7652,137
8493,15380,164
8494,4779,1000
8495,12087,473
8496,19322,949
8497,16921,115
8498,19017,851
8499,1796,642
8500,1817,17
8501,859,365
8502,5023,401
8503,14614,108
8504,7411,123
8505,2591,39
8506,15408,154
8507,6642,971
8508,3900,186
8509,17011,906
8510,8249,586
8511,2082,528
8512,18191,191
8513,11326,132
8514,18251,888
8515,11740,271
8516,7079,525
8517,15054,399
8518,6840,249
8519,14419,876
8520,2451,936
8521,14895,591
8522,16710,711
8523,8411,317
8524,19439,28
8525,331,378
8526,1544,816
8527,1556,626
8528,7781,592
8529,10782,495
8530,6458,387
8531,12839,181
8532,239,830
8533,7138,541
8534,17459,254
8535,12336,783
8536,12139,788
8537,5593,970
8538,3170,120
8539,10717,308
8540,17512,866
8541,2166,217
8542,1640,539
8543,8647,424
8544,16040,679
8545,13099,576
8546,1572,1000
8547,11558,992
8548,13795,470
8549,977,808
8550,11059,102
8551,9362,741
8552,12216,65
8553,11215,17
8554,19892,499
8555,1628,127
8556,4178,174
8557,7881,695
8558,7409,371
8559,2093,655
8560,4829,459
8561,10120,19
8562,8415,491
8563,15551,90
8564,6491,179
8565,12797,267
8566,10712,116
8567,7276,436
8568,15449,486
8569,12725,644
8570,7989,196
8571,6334,903
8572,13509,596
8573,10492,861
8574,18370,307
8575,18143,711
8576,11651,66
8577,6950,925
8578,13279,357
8579,13395,501
8580,1181,68
8581,2514,174
8582,6920,947
8583,2817,915
8584,11751,999
8585,2679,574
8586,2010,715
8587,8550,479
8588,17681,677
8589,7061,872
8590,14065,220
8591,3590,806
8592,15953,600
8593,3834,317
8594,3451,428
8595,12496,572
8596,471,5
8597,5238,48
8598,10522,806
8599,8575,131
8600,2505,882
8601,17434,889
8602,11228,433
8603,1760,56
8604,1522,288
8605,5213,303
8606,3845,625
8607,16122,440
8608,9670,921
8609,6291,277
8610,5590,93
8611,5146,13
8612,12103,124
8613,17249,662
8614,17515,56
8615,11900,240
8616,10744,693
8617,7523,280
8618,6732,867
8619,16021,764
8620,7337,376
8621,8562,723
8622,13143,230
8623,3224,533
8624,9646,705
8625,16855,857
8626,5022,436
8627,6590,574
8628,5191,346
8629,18585,137
8630,9738,829
8631,15117,823
8632,13726,797
8633,6793,436
8634,16386,188
8635,14560,953
8636,7522,385
8637,12173,172
8638,12860,16
8639,8380,419
8640,7912,70
8641,12385,921
8642,18779,963
8643,1473,342
8644,16674,245
8645,5040,609
8646,7320,126
8647,4564,451
8648,393,302
8649,1911,542
8650,3685,729
8651,19865,612
8652,1338,182
8653,18924,545
8654,13372,882
8655,2083,726
8656,13796,748
8657,9166,274
8658,6204,541
8659,18163,292
8660,13782,818
8661,10006,189
8662,9003,57
8663,2750,460
8664,789,742
8665,6854,772
8666,1398,597
8667,1156,908
8668,17945,294
8669,16187,301
8670,5342,310
8671,358,350
8672,12693,960
8673,13613,239
8674,178,111
8675,9436,473
8676,3171,273
8677,12019,306
8678,15990,301
8679,19715,728
8680,15481,910
8681,4917,274
8682,5995,834
8683,7165,369
8684,16346,271
8685,475,636
8686,18316,348
8687,19926,37
8688,15536,129
8689,13469,190
8690,13037,375
8691,9329,501
8692,4512,982
8693,4657,154
8694,16599,49
8695,5275,315
8696,15179,945
8697,15382,725
8698,2065,898
8699,1110,86
8700,9996,396
8701,10566,431
8702,6265,640
8703,16525,229
8704,1147,213
8705,11679,965
8706,16511,198
8707,17899,369
8708,13360,308
8709,10238,856
8710,14655,503
8711,9752,413
8712,15410,899
8713,2147,581
8714,18531,859
8715,4836,131
8716,9191,157
8717,10599,540
8718,2921,635
8719,14847,847
8720,1774,847
8721,17052,19
8722,1987,938
8723,16126,641
8724,13987,469
8725,10459,671
8726,1575,838
8727,13818,472
8728,16772,745
8729,9695,473
8730,12485,562
8731,7256,19
8732,10414,567
8733,1305,243
8734,10207,291
8735,18109,757
8736,19506,675
8737,18042,947
8738,14554,56
8739,3255,333
8740,16384,624
8741,2941,808
8742,9916,965
8743,2182,211
8744,4087,500
8745,9721,125
8746,15859,949
8747,10082,399
8748,6450,793
8749,3636,39
8750,2195,709
8751,12356,526
8752,7813,348
8753,15307,431
8754,9467,447
8755,19555,101
8756,2695,881
8757,13322,201
8758,10954,410
8759,5333,850
8760,15601,741
8761,8703,42
8762,9204,569
8763,16044,650
8764,6604,363
8765,10478,623
8766,10127,290
8767,13824,786
8768,15423,634
8769,17102,826
8770,12902,973
8771,1321,539
8772,6235,45
8773,15499,917
8774,15520,704
8775,8601,769
8776,16097,678
8777,5464,221
8778,4549,587
8779,3282,68
8780,1997,228
8781,1929,340
8782,9231,409
8783,2869,109
8784,19485,699
8785,1984,955
8786,5601,937
8787,281,611
8788,17297,973
8789,12333,174
8790,865,390
8791,12083,394
8792,16852,92
8793,11347,125
8794,13778,581
8795,7151,278
8796,8768,148
8797,10580,464
8798,14482,894
8799,18153,837
8800,11147,329
8801,14296,405
8802,1233,553
8803,1884,839
8804,3424,813
8805,3061,384
8806,8812,711
8807,6173,595
8808,11978,289
8809,14494,866
8810,16898,470
8811,14299,828
8812,11662,614
8813,6357,956
8814,16777,236
8815,13731,855
8816,636,288
8817,11047,805
8818,17727,258
8819,12013,116
8820,11541,472
8821,8141,517
8822,4164,528
8823,14065,183
8824,11741,461
8825,3035,647
8826,13681,45
8827,4229,195
8828,19473,890
8829,19893,661
8830,11272,96
8831,4350,405
8832,15031,757
8833,1095,577
8834,7412,410
8835,2491,814
8836,18815,485
8837,6962,565
8838,5702,482
8839,5167,896
8840,17625,810
8841,6672,167
8842,961,495
8843,14057,324
8844,9954,934
8845,503,504
8846,16614,47
8847,2503,115
8848,11551,850
8849,6306,321
8850,14300,30
8851,2077,48
8852,8852,49
8853,8158,751
8854,6672,282
8855,10094,974
8856,9593,568
8857,18952,958
8858,18651,353
8859,4612,511
8860,3742,539
8861,5036,611
8862,12378,162
8863,16811,773
8864,6851,869
8865,8438,475
8866,17487,329
8867,5280,828
8868,13109,776
8869,10301,578
8870,10004,606
8871,6051,302
8872,5273,442
8873,18328,452
8874,4093,134
8875,18810,963
8876,15638,52
8877,10384,834
8878,6663,298
8879,3361,635
8880,2673,425
8881,9646,757
8882,15800,722
8883,11183,906
8884,4126,636
8885,13390,514
8886,14627,218
8887,10863,766
8888,3077,806
8889,8547,434
8890,1168,306
8891,7997,199
8892,14428,881
8893,19639,171
8894,122,448
8895,3500,495
8896,10849,280
8897,12054,94
8898,11695,65
8899,2449,535
8900,8722,824
8901,14686,984
8902,10449,308
8903,228,738
8904,12383,993
8905,8790,136
8906,6222,191
8907,7134,726
8908,7095,671
8909,3085,574
8910,10855,490
8911,7761,381
8912,4363,546
8913,177,672
8914,13748,733
8915,19447,435
8916,5717,604
8917,14389,82
8918,2097,128
8919,15411,56
8920,19219,315
8921,17967,389
8922,13187,374
8923,18748,917
8924,3227,418
8925,3399,490
8926,10282,385
8927,10118,154
8928,15600,260
8929,3262,177
8930,15413,942
8931,12470,942
8932,254,581
8933,5972,47
8934,161,343
8935,5367,879
8936,9179,861
8937,7521,659
8938,13007,23
8939,7106,247
8940,18440,132
8941,15330,592
8942,19586,390
8943,2270,452
8944,18139,902
8945,11439,982
8946,5135,945
8947,4840,524
8948,7721,719
8949,16468,114
8950,9677,918
8951,8279,739
8952,1965,201
8953,6686,784
8954,4558,686
8955,17500,646
8956,9519,865
8957,7265,475
8958,4438,833
8959,4728,277
8960,16124,981
8961,17794,164
8962,18446,938
8963,15339,930
8964,3385,924
8965,16631,924
8966,16800,755
8967,18401,154
8968,18899,581
8969,13964,612
8970,4333,649
8971,2445,16
8972,19807,575
8973,1752,460
8974,6798,840
8975,18373,120
8976,15955,125
8977,11693,996
8978,4144,906
8979,10656,81
8980,1554,682
8981,19081,592
8982,17858,877
8983,12336,514
8984,19549,980
8985,7964,958
8986,7541,29
8987,4460,480
8988,2283,376
8989,17162,673
8990,16233,824
8991,5448,700
8992,18670,16
8993,9042,805
8994,14502,922
8995,11850,520
8996,8975,440
8997,2003,576
8998,15646,771
8999,6508,449
9000,15434,506
9001,8188,646
9002,5667,101
9003,18169,539
9004,2968,412
9005,10864,423
9006,7845,111
9007,11052,877
9008,19724,795
9009,1773,800
9010,18602,490
9011,4814,620
9012,8086,837
9013,9533,42
9014,12959,827
9015,3711,249
9016,12576,580
9017,15392,817
9018,3461,557
9019,3358,577
9020,1578,559
9021,3542,996
9022,9565,413
9023,6475,108
9024,13830,697
9025,8069,1
9026,16708,754
9027,11615,609
9028,2286,502
9029,5171,395
9030,15913,467
9031,4923,729
9032,7960,889
9033,7128,740
9034,15148,340
9035,12723,956
9036,5463,710
9037,19908,405
9038,9107,250
9039,12402,584
9040,16562,585
9041,11612,36
9042,10126,55
9043,11723,227
9044,12183,327
9045,11357,93
9046,4878,346
9047,10336,820
9048,409,579
9049,15947,698
9050,6203,195
9051,11182,994
9052,3813,627
9053,15458,800
9054,4885,779
9055,16472,450
9056,15899,592
9057,10400,21
9058,2910,437
9059,14568,88
9060,16624,463
9061,17865,429
9062,11641,203
9063,3478,657
9064,8399,33
9065,324,213
9066,13775,227
9067,2012,981
9068,577,359
9069,15948,269
9070,4025,598
9071,6778,483
9072,8419,140
9073,17008,684
9074,12438,784
9075,19160,923
9076,4740,670
9077,17268,145
9078,19279,776
9079,9841,722
9080,1462,792
9081,18068,133
9082,5567,420
9083,12994,258
9084,12939,247
9085,17055,723
9086,10375,847
9087,14586,441
9088,1084,928
9089,5517,313
9090,19140,514
9091,344,577
9092,5781,9
9093,16076,564
9094,14790,330
9095,14760,658
9096,18880,744
9097,16975,638
9098,12985,726
9099,5085,202
9100,16796,71
9101,15457,554
9102,3347,854
9103,11822,54
9104,8106,688
9105,10638,855
9106,7791,624
9107,94,127
9108,3076,716
9109,17477,425
9110,6124,230
9111,12607,942
9112,10163,926
9113,4403,277
9114,13810,634
9115,19735,351
9116,14324,133
9117,14898,461
9118,12091,526
9119,18734,357
9120,1167,685
9121,17731,456
9122,19293,970
9123,18576,842
9124,18644,361
9125,9793,12
9126,13247,248
9127,13980,701
9128,14792,271
9129,18449,72
9130,18007,891
9131,16850,570
9132,14515,162
9133,9349,609
9134,13953,284
9135,6836,675
9136,14076,141
9137,2031,64
9138,1637,481
9139,15010,158
9140,2037,263
9141,8374,610
9142,5640,521
9143,8897,964
9144,12937,420
9145,1415,49
9146,1293,817
9147,9214,260
9148,13866,655
9149,2408,96
9150,5730,222
9151,12154,325
9152,5902,718
9153,15931,67
9154,11858,381
9155,1186,937
9156,15786,979
9157,12586,537
9158,4003,509
9159,18503,711
9160,13501,309
9161,2937,274
9162,388,514
9163,13421,436
9164,11936,162
9165,15766,778
9166,92,861
9167,11781,421
9168,16449,108
9169,11453,186
9170,17674,976
9171,15964,32
9172,6240,683
9173,6699,948
9174,2300,671
9175,11754,174
9176,15343,466
9177,5126,315
9178,397,673
9179,8260,794
9180,18305,809
9181,19869,603
9182,601,223
9183,7864,387
9184,13940,289
9185,6525,316
9186,18292,941
9187,2263,916
9188,13753,225
9189,17469,442
9190,17167,363
9191,15706,761
9192,7143,365
9193,16483,861
9194,12919,625
9195,3748,101
9196,5134,126
9197,8868,135
9198,4182,842
9199,3584,276
9200,7331,942
9201,12242,806
9202,6814,691
9203,14054,491
9204,19876,889
9205,16252,375
9206,4522,4
9207,15486,430
9208,427,171
9209,19803,201
9210,10822,528
9211,19724,700
9212,14828,789
9213,13776,714
9214,7678,923
9215,3425,463
9216,2875,798
9217,9785,801
9218,3349,920
9219,128,765
9220,2841,590
9221,16806,751
9222,19307,33
9223,5837,387
9224,12735,647
9225,16672,783
9226,4558,497
9227,6310,94
9228,3534,958
9229,19352,249
9230,9666,110
9231,10819,670
9232,10850,839
9233,12678,954
9234,1008,436
9235,18632,644
9236,3227,962
9237,9201,220
9238,16611,815
9239,15261,734
9240,13487,194
9241,18932,129
9242,9432,712
9243,15000,884
9244,17181,673
9245,1262,995
9246,9159,315
9247,2078,950
9248,10173,407
9249,9321,638
9250,19395,400
9251,3687,571
9252,7508,67
9253,14210,220
9254,18019,577
9255,12159,733
9256,8270,596
9257,8109,690
9258,4973,782
9259,7498,589
9260,11545,958
9261,13431,251
9262,14488,296
9263,13672,501
9264,12723,273
9265,9483,659
9266,13092,183
9267,17044,275
9268,13688,549
9269,18803,361
9270,19002,869
9271,11256,729
9272,15900,130
9273,4863,784
9274,8363,319
9275,6467,679
9276,5871,324
9277,11311,5
9278,11906,256
9279,11426,141
9280,18190,713
9281,11705,398
9282,12293,288
9283,884,6
9284,13254,232
9285,5761,517
9286,858,347
9287,17902,866
9288,3679,788
9289,6571,781
9290,16596,468
9291,74,193
9292,9306,333
9293,18790,220
9294,17185,878
9295,17468,93
9296,157,749
9297,14207,753
9298,2445,805
9299,10536,167
9300,1720,747
9301,11772,980
9302,17654,701
9303,12156,508
9304,15408,356
9305,14882,839
9306,16287,308
9307,16265,918
9308,36,982
9309,7818,329
9310,19741,765
9311,9188,473
9312,4747,819
9313,11200,391
9314,12270,836
9315,15978,518
9316,10645,614
9317,17396,823
9318,4543,58
9319,12769,262
9320,14923,619
9321,8341,7
9322,15340,81
9323,15322,730
9324,7092,976
9325,14476,955
9326,15569,843
9327,10470,323
9328,6828,770
9329,14364,818
9330,5806,60
9331,3729,119
9332,9676,632
9333,3002,617
9334,19324,160
9335,14187,873
9336,737,926
9337,5686,134
9338,1631,442
9339,15870,492
9340,11071,287
9341,19834,86
9342,14640,205
9343,12140,704
9344,7150,365
9345,2332,872
9346,5933,245
9347,5997,131
9348,17769,377
9349,1245,64
9350,229,45
9351,3133,923
9352,1116,958
9353,5108,781
9354,14861,5
9355,9512,920
9356,14861,869
9357,18427,496
9358,18200,686
9359,7374,942
9360,6010,217
9361,2204,39
9362,12282,963
9363,16207,753
9364,5761,296
9365,6114,462
9366,2313,589
9367,695,830
9368,2658,735
9369,14363,876
9370,543,894
9371,6714,605
9372,5231,212
9373,17484,841
9374,2723,232
9375,17430,788
9376,1476,865
9377,10458,95
9378,16233,670
9379,13396,613
9380,13572,85
9381,16734,85
9382,17477,247
9383,18694,893
9384,17818,891
9385,17763,944
9386,10821,649
9387,2881,389
9388,18599,133
9389,2858,814
9390,7762,603
9391,8004,509
9392,18774,894
9393,10007,185
9394,8462,932
9395,125,30
9396,14314,152
9397,4494,798
9398,3036,238
9399,18877,549
9400,19389,421
9401,1134,615
9402,19716,873
9403,7405,42
9404,2492,282
9405,10097,36
9406,10922,137
9407,18549,795
9408,3472,311
9409,12724,203
9410,4913,196
9411,1722,650
9412,19705,796
9413,10048,716
9414,16588,674
9415,14932,701
9416,16068,940
9417,286,861
9418,4812,665
9419,10564,899
9420,16106,904
9421,14508,782
9422,16588,944
9423,6688,958
9424,6927,957
9425,5814,488
9426,2239,916
9427,14643,389
9428,5132,719
9429,7651,818
9430,11392,531
9431,10930,873
9432,10287,653
9433,6537,917
9434,14014,596
9435,163,215
9436,9552,777
9437,15894,174
9438,16876,476
9439,18433,725
